40|1;30.0;30.0;BUSY;44.0;0.0;{pos_5};20.0;0;0|2;36.0;50.0;BUSY;42.2;0.0;{pos_11,pos_15};26.0;0;0|3;16.0;70.0;BUSY;48.2;0.0;{pos_7,pos_6};6.0;0;0|
41|1;30;30;IDLE;44.0;0.0;{};20.0;0;0|2;36.0;50.0;BUSY;42.2;0.0;{pos_11,pos_15};26.0;0;0|3;18.0;70.0;BUSY;47.6;0.0;{pos_7,pos_6};8.0;0;0|
42|1;30;30;IDLE;44.0;0.0;{};20.0;0;0|2;36.0;50.0;BUSY;42.2;0.0;{pos_11,pos_15};26.0;0;0|3;18.0;70.0;BUSY;47.6;0.0;{pos_7,pos_6};8.0;0;0|
43|1;30;30;IDLE;44.0;0.0;{};20.0;0;0|2;39.0;50.0;BUSY;41.3;0.0;{pos_11,pos_15};29.0;0;0|3;20.0;70.0;BUSY;47.0;0.0;{pos_7,pos_6};10.0;0;0|
44|1;30;30;IDLE;44.0;0.0;{};20.0;0;0|2;39.0;50.0;BUSY;41.3;0.0;{pos_11,pos_15};29.0;0;0|3;20.0;70.0;BUSY;47.0;0.0;{pos_7,pos_6};10.0;0;0|
45|1;30;30;IDLE;44.0;0.0;{};20.0;0;0|2;39.0;50.0;BUSY;41.3;0.0;{pos_11,pos_15};29.0;0;0|3;22.0;70.0;BUSY;46.4;0.0;{pos_7,pos_6};12.0;0;0|
46|1;30;30;IDLE;44.0;0.0;{};20.0;0;0|2;42.0;50.0;BUSY;40.4;0.0;{pos_11,pos_15};32.0;0;0|3;22.0;70.0;BUSY;46.4;0.0;{pos_7,pos_6};12.0;0;0|
47|1;30;30;IDLE;44.0;0.0;{};20.0;0;0|2;42.0;50.0;BUSY;40.4;0.0;{pos_11,pos_15};32.0;0;0|3;24.0;70.0;BUSY;45.8;0.0;{pos_7,pos_6};14.0;0;0|
48|1;30;30;IDLE;44.0;0.0;{};20.0;0;0|2;42.0;50.0;BUSY;40.4;0.0;{pos_11,pos_15};32.0;0;0|3;24.0;70.0;BUSY;45.8;0.0;{pos_7,pos_6};14.0;0;0|
49|1;30;30;IDLE;44.0;0.0;{};20.0;0;0|2;45.0;50.0;BUSY;39.5;0.0;{pos_11,pos_15};35.0;0;0|3;26.0;70.0;BUSY;45.2;0.0;{pos_7,pos_6};16.0;0;0|
50|1;30;30;IDLE;44.0;0.0;{};20.0;0;0|2;45.0;50.0;BUSY;39.5;0.0;{pos_11,pos_15};35.0;0;0|3;26.0;70.0;BUSY;45.2;0.0;{pos_7,pos_6};16.0;0;0|
51|1;30;30;IDLE;44.0;0.0;{};20.0;0;0|2;45.0;50.0;BUSY;39.5;0.0;{pos_11,pos_15};35.0;0;0|3;28.0;70.0;BUSY;44.6;0.0;{pos_7,pos_6};18.0;0;0|
52|1;30;30;IDLE;44.0;0.0;{};20.0;0;0|2;48.0;50.0;BUSY;38.6;0.0;{pos_11,pos_15};38.0;0;0|3;28.0;70.0;BUSY;44.6;0.0;{pos_7,pos_6};18.0;0;0|
53|1;30;30;IDLE;44.0;0.0;{};20.0;0;0|2;48.0;50.0;BUSY;38.6;0.0;{pos_11,pos_15};38.0;0;0|3;30.0;70.0;BUSY;44.0;0.0;{pos_7,pos_6};20.0;0;0|
54|1;30;30;BUSY;44.0;1.5707963267948966;{pos_6,pos_12};20.0;0;0|2;48.0;50.0;BUSY;38.6;0.0;{pos_11,pos_15};38.0;0;0|3;30;70;BUSY;44.0;-1.5707963267948966;{pos_6};20.0;0;0|
55|1;30.0;32.0;BUSY;43.4;1.5707963267948966;{pos_6,pos_12};22.0;0;0|2;51.0;50.0;BUSY;37.7;0.0;{pos_11,pos_15};41.0;0;0|3;30.0;68.0;BUSY;43.4;-1.5707963267948966;{pos_6};22.0;0;0|
56|1;30.0;32.0;BUSY;43.4;1.5707963267948966;{pos_6,pos_12};22.0;0;0|2;51.0;50.0;BUSY;37.7;0.0;{pos_11,pos_15};41.0;0;0|3;30.0;68.0;BUSY;43.4;-1.5707963267948966;{pos_6};22.0;0;0|
57|1;30.0;34.0;BUSY;42.8;1.5707963267948966;{pos_6,pos_12};24.0;0;0|2;51.0;50.0;BUSY;37.7;0.0;{pos_11,pos_15};41.0;0;0|3;30.0;66.0;BUSY;42.8;-1.5707963267948966;{pos_6};24.0;0;0|
58|1;30.0;34.0;BUSY;42.8;1.5707963267948966;{pos_6,pos_12};24.0;0;0|2;54.0;50.0;BUSY;36.8;0.0;{pos_11,pos_15};44.0;0;0|3;30.0;66.0;BUSY;42.8;-1.5707963267948966;{pos_6};24.0;0;0|
59|1;30.0;36.0;BUSY;42.2;1.5707963267948966;{pos_6,pos_12};26.0;0;0|2;54.0;50.0;BUSY;36.8;0.0;{pos_11,pos_15};44.0;0;0|3;30.0;64.0;BUSY;42.2;-1.5707963267948966;{pos_6};26.0;0;0|
60|1;30.0;36.0;BUSY;42.2;1.5707963267948966;{pos_6,pos_12};26.0;0;0|2;54.0;50.0;BUSY;36.8;0.0;{pos_11,pos_15};44.0;0;0|3;30.0;64.0;BUSY;42.2;-1.5707963267948966;{pos_6};26.0;0;0|
61|1;30.0;38.0;BUSY;41.6;1.5707963267948966;{pos_6,pos_12};28.0;0;0|2;57.0;50.0;BUSY;35.9;0.0;{pos_11,pos_15};47.0;0;0|3;30.0;62.0;BUSY;41.6;-1.5707963267948966;{pos_6};28.0;0;0|
62|1;30.0;38.0;BUSY;41.6;1.5707963267948966;{pos_6,pos_12};28.0;0;0|2;57.0;50.0;BUSY;35.9;0.0;{pos_11,pos_15};47.0;0;0|3;30.0;62.0;BUSY;41.6;-1.5707963267948966;{pos_6};28.0;0;0|
63|1;30.0;40.0;BUSY;41.0;1.5707963267948966;{pos_6,pos_12};30.0;0;0|2;57.0;50.0;BUSY;35.9;0.0;{pos_11,pos_15};47.0;0;0|3;30.0;60.0;BUSY;41.0;-1.5707963267948966;{pos_6};30.0;0;0|
64|1;30.0;40.0;BUSY;41.0;1.5707963267948966;{pos_6,pos_12};30.0;0;0|2;60.0;50.0;BUSY;35.0;0.0;{pos_11,pos_15};50.0;0;0|3;30.0;60.0;BUSY;41.0;-1.5707963267948966;{pos_6};30.0;0;0|
65|1;30.0;42.0;BUSY;40.4;1.5707963267948966;{pos_6,pos_12};32.0;0;0|2;60;50;BUSY;35.0;0.0;{pos_15};50.0;0;0|3;30.0;58.0;BUSY;40.4;-1.5707963267948966;{pos_6};32.0;0;0|
66|1;30.0;42.0;BUSY;40.4;1.5707963267948966;{pos_6,pos_12};32.0;0;0|2;60;50;BUSY;35.0;0.0;{pos_15};50.0;0;0|3;30.0;58.0;BUSY;40.4;-1.5707963267948966;{pos_6};32.0;0;0|
67|1;30.0;44.0;BUSY;39.8;1.5707963267948966;{pos_6,pos_12};34.0;0;0|2;63.0;50.0;BUSY;34.1;0.0;{pos_15};53.0;0;0|3;30.0;56.0;BUSY;39.8;-1.5707963267948966;{pos_6};34.0;0;0|
68|1;30.0;44.0;BUSY;39.8;1.5707963267948966;{pos_6,pos_12};34.0;0;0|2;63.0;50.0;BUSY;34.1;0.0;{pos_15};53.0;0;0|3;30.0;56.0;BUSY;39.8;-1.5707963267948966;{pos_6};34.0;0;0|
69|1;30.0;46.0;BUSY;39.2;1.5707963267948966;{pos_6,pos_12};36.0;0;0|2;63.0;50.0;BUSY;34.1;0.0;{pos_15};53.0;0;0|3;30.0;54.0;BUSY;39.2;-1.5707963267948966;{pos_6};36.0;0;0|
70|1;30.0;46.0;BUSY;39.2;1.5707963267948966;{pos_6,pos_12};36.0;0;0|2;66.0;50.0;BUSY;33.2;0.0;{pos_15};56.0;0;0|3;30.0;54.0;BUSY;39.2;-1.5707963267948966;{pos_6};36.0;0;0|
71|1;30.0;48.0;BUSY;38.6;1.5707963267948966;{pos_6,pos_12};38.0;0;0|2;66.0;50.0;BUSY;33.2;0.0;{pos_15};56.0;0;0|3;30.0;52.0;BUSY;38.6;-1.5707963267948966;{pos_6};38.0;0;0|
72|1;30.0;48.0;BUSY;38.6;1.5707963267948966;{pos_6,pos_12};38.0;0;0|2;66.0;50.0;BUSY;33.2;0.0;{pos_15};56.0;0;0|3;30.0;52.0;BUSY;38.6;-1.5707963267948966;{pos_6};38.0;0;0|
73|1;30.0;50.0;BUSY;38.0;1.5707963267948966;{pos_6,pos_12};40.0;0;0|2;69.0;50.0;BUSY;32.3;0.0;{pos_15};59.0;0;0|3;30.0;50.0;BUSY;38.0;-1.5707963267948966;{pos_6};40.0;0;0|
74|1;30;50;BUSY;38.0;0.5880026035475675;{pos_12};40.0;0;0|2;69.0;50.0;BUSY;32.3;0.0;{pos_15};59.0;0;0|3;30;50;IDLE;38.0;-1.5707963267948966;{};40.0;0;0|
75|1;30;50;BUSY;38.0;0.5880026035475675;{pos_12};40.0;0;0|2;69.0;50.0;BUSY;32.3;0.0;{pos_15};59.0;0;0|3;30;50;BUSY;38.0;-1.5707963267948966;{pos_5,pos_4};40.0;0;0|
76|1;30;50;BUSY;38.0;0.5880026035475675;{pos_12};40.0;0;0|2;72.0;50.0;BUSY;31.4;0.0;{pos_15};62.0;0;0|3;30.0;48.0;BUSY;37.4;-1.5707963267948966;{pos_5,pos_4};42.0;0;0|
77|1;33.0;52.0;BUSY;36.92;0.5880026035475675;{pos_12};43.60555127546399;0;0|2;72.0;50.0;BUSY;31.4;0.0;{pos_15};62.0;0;0|3;30.0;48.0;BUSY;37.4;-1.5707963267948966;{pos_5,pos_4};42.0;0;0|
78|1;33.0;52.0;BUSY;36.92;0.5880026035475675;{pos_12};43.60555127546399;0;0|2;72.0;50.0;BUSY;31.4;0.0;{pos_15};62.0;0;0|3;30.0;46.0;BUSY;36.8;-1.5707963267948966;{pos_5,pos_4};44.0;0;0|
79|1;33.0;52.0;BUSY;36.92;0.5880026035475675;{pos_12};43.60555127546399;0;0|2;75.0;50.0;BUSY;30.5;0.0;{pos_15};65.0;0;0|3;30.0;46.0;BUSY;36.8;-1.5707963267948966;{pos_5,pos_4};44.0;0;0|
80|1;33.0;52.0;BUSY;36.92;0.5880026035475675;{pos_12};43.60555127546399;0;0|2;75.0;50.0;BUSY;30.5;0.0;{pos_15};65.0;0;0|3;30.0;44.0;BUSY;36.2;-1.5707963267948966;{pos_5,pos_4};46.0;0;0|
81|1;36.0;54.0;BUSY;35.84;0.5880026035475675;{pos_12};47.211102550927976;0;0|2;75.0;50.0;BUSY;30.5;0.0;{pos_15};65.0;0;0|3;30.0;44.0;BUSY;36.2;-1.5707963267948966;{pos_5,pos_4};46.0;0;0|
